time	pos_x	vel_x	pos_y	vel_y
7.53	    131.95	 17.500001	-49.659278	-43.581111
7.54	   132.125	 17.500001	-50.095089	-43.679111
7.55	     132.3	 17.500001	-50.531881	-43.777111
7.56	   132.475	 17.500001	-50.969652	-43.875111
7.57	    132.65	 17.500001	-51.408403	-43.973111
7.58	   132.825	 17.500001	-51.848134	-44.071111
7.59	       133	 17.500001	-52.288845	-44.169111
7.6	   133.175	 17.500001	-52.730536	-44.267111
7.61	    133.35	 17.500001	-53.173207	-44.365111
7.62	   133.525	 17.500001	-53.616858	-44.463111
7.63	     133.7	 17.500001	-54.061489	-44.561111
7.64	   133.875	 17.500001	-54.507101	-44.659111
7.65	    134.05	 17.500001	-54.953692	-44.757111
7.66	   134.225	 17.500001	-55.401263	-44.855111
7.67	     134.4	 17.500001	-55.849814	-44.953111
7.68	   134.575	 17.500001	-56.299345	-45.051111
7.69	    134.75	 17.500001	-56.749856	-45.149111
7.7	   134.925	 17.500001	-57.201347	-45.247111
7.71	     135.1	 17.500001	-57.653818	-45.345111
7.72	   135.275	 17.500001	-58.107269	-45.443111
7.73	    135.45	 17.500001	-58.561701	-45.541111
7.74	   135.625	 17.500001	-59.017112	-45.639111
7.75	     135.8	 17.500001	-59.473503	-45.737111
7.76	   135.975	 17.500001	-59.930874	-45.835111
7.77	    136.15	 17.500001	-60.389225	-45.933111
7.78	   136.325	 17.500001	-60.848556	-46.031111
7.79	     136.5	 17.500001	-61.308867	-46.129111
7.8	   136.675	 17.500001	-61.770158	-46.227111
7.81	    136.85	 17.500001	-62.232429	-46.325111
7.82	   137.025	 17.500001	-62.695681	-46.423111
7.83	     137.2	 17.500001	-63.159912	-46.521111
7.84	   137.375	 17.500001	-63.625123	-46.619111
7.85	    137.55	 17.500001	-64.091314	-46.717111
7.86	   137.725	 17.500001	-64.558485	-46.815111
7.87	     137.9	 17.500001	-65.026636	-46.913111
7.88	   138.075	 17.500001	-65.495767	-47.011111
7.89	    138.25	 17.500001	-65.965878	-47.109111
7.9	   138.425	 17.500001	-66.436969	-47.207111
7.91	     138.6	 17.500001	-66.909041	-47.305111
7.92	   138.775	 17.500001	-67.382092	-47.403111
7.93	    138.95	 17.500001	-67.856123	-47.501111
7.94	   139.125	 17.500001	-68.331134	-47.599111
7.95	     139.3	 17.500001	-68.807125	-47.697111
7.96	   139.475	 17.500001	-69.284096	-47.795111
7.97	    139.65	 17.500001	-69.762047	-47.893111
7.98	   139.825	 17.500001	-70.240978	-47.991111
7.99	       140	 17.500001	-70.720889	-48.089111
8	   140.175	 17.500001	-71.201781	-48.187111
8.01	    140.35	 17.500001	-71.683652	-48.285111
8.02	   140.525	 17.500001	-72.166503	-48.383111
8.03	     140.7	 17.500001	-72.650334	-48.481111
8.04	   140.875	 17.500001	-73.135145	-48.579111
8.05	    141.05	 17.500001	-73.620936	-48.677111
8.06	   141.225	 17.500001	-74.107707	-48.775111
8.07	     141.4	 17.500001	-74.595458	-48.873111
8.08	   141.575	 17.500001	-75.084189	-48.971111
8.09	    141.75	 17.500001	-75.573901	-49.069111
8.1	   141.925	 17.500001	-76.064592	-49.167111
8.11	     142.1	 17.500001	-76.556263	-49.265111
8.12	   142.275	 17.500001	-77.048914	-49.363111
8.13	    142.45	 17.500001	-77.542545	-49.461111
8.14	   142.625	 17.500001	-78.037156	-49.559111
8.15	     142.8	 17.500001	-78.532747	-49.657111
8.16	   142.975	 17.500001	-79.029318	-49.755111
8.17	    143.15	 17.500001	-79.526869	-49.853111
8.18	   143.325	 17.500001	-80.025401	-49.951111
8.19	     143.5	 17.500001	-80.524912	-50.049111
8.2	   143.675	 17.500001	-81.025403	-50.147111
8.21	    143.85	 17.500001	-81.526874	-50.245111
8.22	   144.025	 17.500001	-82.029325	-50.343111
8.23	     144.2	 17.500001	-82.532756	-50.441111
8.24	   144.375	 17.500001	-83.037167	-50.539111
8.25	    144.55	 17.500001	-83.542558	-50.637111
8.26	   144.725	 17.500001	-84.048929	-50.735111
8.27	     144.9	 17.500001	-84.556281	-50.833111
8.28	   145.075	 17.500001	-85.064612	-50.931111
8.29	    145.25	 17.500001	-85.573923	-51.029111
8.3	   145.425	 17.500001	-86.084214	-51.127111
8.31	     145.6	 17.500001	-86.595485	-51.225111
8.32	   145.775	 17.500001	-87.107736	-51.323111
8.33	    145.95	 17.500001	-87.620967	-51.421111
8.34	   146.125	 17.500001	-88.135178	-51.519111
8.35	     146.3	 17.500001	-88.650369	-51.617111
8.36	   146.475	 17.500001	-89.166541	-51.715111
8.37	    146.65	 17.500001	-89.683692	-51.813111
8.38	   146.825	 17.500001	-90.201823	-51.911111
8.39	       147	 17.500001	-90.720934	-52.009111
8.4	   147.175	 17.500001	-91.241025	-52.107111
8.41	    147.35	 17.500001	-91.762096	-52.205111
8.42	   147.525	 17.500001	-92.284147	-52.303111
8.43	     147.7	 17.500001	-92.807178	-52.401111
8.44	   147.875	 17.500001	-93.331189	-52.499111
8.45	    148.05	 17.500001	-93.856181	-52.597111
8.46	   148.225	 17.500001	-94.382152	-52.695111
8.47	     148.4	 17.500001	-94.909103	-52.793111
8.48	   148.575	 17.500001	-95.437034	-52.891111
8.49	    148.75	 17.500001	-95.965945	-52.989111
8.5	   148.925	 17.500001	-96.495836	-53.087111
8.51	     149.1	 17.500001	-97.026707	-53.185111
8.52	   149.275	 17.500001	-97.558558	-53.283111
8.53	    149.45	 17.500001	-98.091389	-53.381111
8.54	   149.625	 17.500001	-98.625201	-53.479111
8.55	     149.8	 17.500001	-99.159992	-53.577111
8.56	   149.975	 17.500001	-99.695763	-53.675111
8.57	    150.15	 17.500001	-100.23251	-53.773111
8.58	   150.325	 17.500001	-100.77025	-53.871111
8.59	     150.5	 17.500001	-101.30896	-53.969111
8.6	   150.675	 17.500001	-101.84865	-54.067111
8.61	    150.85	 17.500001	-102.38932	-54.165111
8.62	   151.025	 17.500001	-102.93097	-54.263111
8.63	     151.2	 17.500001	 -103.4736	-54.361111
8.64	   151.375	 17.500001	-104.01721	-54.459111
8.65	    151.55	 17.500001	 -104.5618	-54.557111
8.66	   151.725	 17.500001	-105.10737	-54.655111
8.67	     151.9	 17.500001	-105.65393	-54.753111
8.68	   152.075	 17.500001	-106.20146	-54.851111
8.69	    152.25	 17.500001	-106.74997	-54.949111
8.7	   152.425	 17.500001	-107.29946	-55.047111
8.71	     152.6	 17.500001	-107.84993	-55.145111
8.72	   152.775	 17.500001	-108.40138	-55.243111
8.73	    152.95	 17.500001	-108.95381	-55.341111
8.74	   153.125	 17.500001	-109.50722	-55.439111
8.75	     153.3	 17.500001	-110.06161	-55.537111
8.76	   153.475	 17.500001	-110.61699	-55.635111
8.77	    153.65	 17.500001	-111.17334	-55.733111
8.78	   153.825	 17.500001	-111.73067	-55.831111
8.79	       154	 17.500001	-112.28898	-55.929111
8.8	   154.175	 17.500001	-112.84827	-56.027111
8.81	    154.35	 17.500001	-113.40854	-56.125111
8.82	   154.525	 17.500001	-113.96979	-56.223111
8.83	     154.7	 17.500001	-114.53202	-56.321111
8.84	   154.875	 17.500001	-115.09523	-56.419111
8.85	    155.05	 17.500001	-115.65943	-56.517111
8.86	   155.225	 17.500001	 -116.2246	-56.615111
8.87	     155.4	 17.500001	-116.79075	-56.713111
8.88	   155.575	 17.500001	-117.35788	-56.811111
8.89	    155.75	 17.500001	-117.92599	-56.909111
8.9	   155.925	 17.500001	-118.49508	-57.007111
8.91	     156.1	 17.500001	-119.06515	-57.105111
8.92	   156.275	 17.500001	 -119.6362	-57.203111
8.93	    156.45	 17.500001	-120.20823	-57.301111
8.94	   156.625	 17.500001	-120.78125	-57.399111
8.95	     156.8	 17.500001	-121.35524	-57.497111
8.96	   156.975	 17.500001	-121.93021	-57.595111
8.97	    157.15	 17.500001	-122.50616	-57.693111
8.98	   157.325	 17.500001	-123.08309	-57.791111
8.99	     157.5	 17.500001	  -123.661	-57.889111
9	   157.675	 17.500001	-124.23989	-57.987111
9.01	    157.85	 17.500001	-124.81976	-58.085111
9.02	   158.025	 17.500001	-125.40061	-58.183111
9.03	     158.2	 17.500001	-125.98245	-58.281111
9.04	   158.375	 17.500001	-126.56526	-58.379111
9.05	    158.55	 17.500001	-127.14905	-58.477111
9.06	   158.725	 17.500001	-127.73382	-58.575111
9.07	     158.9	 17.500001	-128.31957	-58.673111
9.08	   159.075	 17.500001	 -128.9063	-58.771111
9.09	    159.25	 17.500001	-129.49401	-58.869111
9.1	   159.425	 17.500001	 -130.0827	-58.967111
9.11	     159.6	 17.500001	-130.67237	-59.065111
9.12	   159.775	 17.500001	-131.26303	-59.163111
9.13	    159.95	 17.500001	-131.85466	-59.261111
9.14	   160.125	 17.500001	-132.44727	-59.359111
9.15	     160.3	 17.500001	-133.04086	-59.457111
9.16	   160.475	 17.500001	-133.63543	-59.555111
9.17	    160.65	 17.500001	-134.23098	-59.653111
9.18	   160.825	 17.500001	-134.82751	-59.751111
9.19	       161	 17.500001	-135.42502	-59.849111
9.2	   161.175	 17.500001	-136.02351	-59.947111
9.21	    161.35	 17.500001	-136.62299	-60.045111
9.22	   161.525	 17.500001	-137.22344	-60.143111
9.23	 161.70001	 17.500001	-137.82487	-60.241111
9.24	 161.87501	 17.500001	-138.42728	-60.339111
9.25	 162.05001	 17.500001	-139.03067	-60.437111
9.26	 162.22501	 17.500001	-139.63504	-60.535111
9.27	 162.40001	 17.500001	-140.24039	-60.633111
9.28	 162.57501	 17.500001	-140.84672	-60.731111
9.29	 162.75001	 17.500001	-141.45403	-60.829111
9.3	 162.92501	 17.500001	-142.06233	-60.927111
9.31	 163.10001	 17.500001	 -142.6716	-61.025111
9.32	 163.27501	 17.500001	-143.28185	-61.123111
9.33	 163.45001	 17.500001	-143.89308	-61.221111
9.34	 163.62501	 17.500001	-144.50529	-61.319111
9.35	 163.80001	 17.500001	-145.11848	-61.417111
9.36	 163.97501	 17.500001	-145.73265	-61.515111
9.37	 164.15001	 17.500001	 -146.3478	-61.613111
9.38	 164.32501	 17.500001	-146.96393	-61.711111
9.39	 164.50001	 17.500001	-147.58105	-61.809111
9.4	 164.67501	 17.500001	-148.19914	-61.907111
9.41	 164.85001	 17.500001	-148.81821	-62.005111
9.42	 165.02501	 17.500001	-149.43826	-62.103111
9.43	 165.20001	 17.500001	-150.05929	-62.201111
9.44	 165.37501	 17.500001	 -150.6813	-62.299111
9.45	 165.55001	 17.500001	-151.30429	-62.397111
9.46	 165.72501	 17.500001	-151.92826	-62.495111
9.47	 165.90001	 17.500001	-152.55321	-62.593111
9.48	 166.07501	 17.500001	-153.17915	-62.691111
9.49	 166.25001	 17.500001	-153.80606	-62.789111
9.5	 166.42501	 17.500001	-154.43395	-62.887111
9.51	 166.60001	 17.500001	-155.06282	-62.985111
9.52	 166.77501	 17.500001	-155.69267	-63.083111
9.53	 166.95001	 17.500001	 -156.3235	-63.181111
9.54	 167.12501	 17.500001	-156.95531	-63.279111
9.55	 167.30001	 17.500001	 -157.5881	-63.377111
9.56	 167.47501	 17.500001	-158.22187	-63.475111
9.57	 167.65001	 17.500001	-158.85663	-63.573111
9.58	 167.82501	 17.500001	-159.49236	-63.671111
9.59	 168.00001	 17.500001	-160.12907	-63.769111
9.6	 168.17501	 17.500001	-160.76676	-63.867111
9.61	 168.35001	 17.500001	-161.40543	-63.965111
9.62	 168.52501	 17.500001	-162.04508	-64.063111
9.63	 168.70001	 17.500001	-162.68571	-64.161111
9.64	 168.87501	 17.500001	-163.32732	-64.259111
9.65	 169.05001	 17.500001	-163.96991	-64.357111
9.66	 169.22501	 17.500001	-164.61349	-64.455111
9.67	 169.40001	 17.500001	-165.25804	-64.553111
9.68	 169.57501	 17.500001	-165.90357	-64.651111
9.69	 169.75001	 17.500001	-166.55008	-64.749111
9.7	 169.92501	 17.500001	-167.19757	-64.847111
9.71	 170.10001	 17.500001	-167.84604	-64.945111
9.72	 170.27501	 17.500001	-168.49549	-65.043111
9.73	 170.45001	 17.500001	-169.14592	-65.141111
9.74	 170.62501	 17.500001	-169.79733	-65.239111
9.75	 170.80001	 17.500001	-170.44973	-65.337111
9.76	 170.97501	 17.500001	 -171.1031	-65.435111
9.77	 171.15001	 17.500001	-171.75745	-65.533111
9.78	 171.32501	 17.500001	-172.41278	-65.631111
9.79	 171.50001	 17.500001	-173.06909	-65.729111
9.8	 171.67501	 17.500001	-173.72638	-65.827111
9.81	 171.85001	 17.500001	-174.38465	-65.925111
9.82	 172.02501	 17.500001	 -175.0439	-66.023111
9.83	 172.20001	 17.500001	-175.70413	-66.121111
9.84	 172.37501	 17.500001	-176.36535	-66.219111
9.85	 172.55001	 17.500001	-177.02754	-66.317111
9.86	 172.72501	 17.500001	-177.69071	-66.415111
9.87	 172.90001	 17.500001	-178.35486	-66.513111
9.88	 173.07501	 17.500001	-179.01999	-66.611111
9.89	 173.25001	 17.500001	 -179.6861	-66.709111
9.9	 173.42501	 17.500001	-180.35319	-66.807111
9.91	 173.60001	 17.500001	-181.02126	-66.905111
9.92	 173.77501	 17.500001	-181.69031	-67.003111
9.93	 173.95001	 17.500001	-182.36035	-67.101111
9.94	 174.12501	 17.500001	-183.03136	-67.199111
9.95	 174.30001	 17.500001	-183.70335	-67.297111
9.96	 174.47501	 17.500001	-184.37632	-67.395111
9.97	 174.65001	 17.500001	-185.05027	-67.493111
9.98	 174.82501	 17.500001	 -185.7252	-67.591111
9.99	 175.00001	 17.500001	-186.40111	-67.689111
